web-scraper-order,web-scraper-start-url,company_link,company_link-href,brand_link,brand_link-href,company,company-href,name,rating-src,brand,brand-href
"1594205604-355","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","The Muesli Company","https://guide.ethical.org.au/company/?company=653","The Muesli Company","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594212996-1364","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Kate Spade","https://guide.ethical.org.au/company/?company=2188","Kate Spade","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594210642-1055","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","MooGoo","https://guide.ethical.org.au/company/?company=1258","MooGoo","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594216323-1808","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Euroitalia","https://guide.ethical.org.au/company/?company=5064","Euroitalia","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594219650-2266","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Bellisio","https://guide.ethical.org.au/company/?company=4123","Bellisio","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594217837-2013","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Collette Dinnigan","https://guide.ethical.org.au/company/?company=4832","Collette Dinnigan","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594221128-2478","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Acer","https://guide.ethical.org.au/company/?company=3170","Acer","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594206098-422","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Supre","https://guide.ethical.org.au/company/?company=4960","Supre","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594215319-1668","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Gigo Toy","https://guide.ethical.org.au/company/?company=4776","Gigo Toy","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594212459-1290","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Le Coq Sportif Oceania","https://guide.ethical.org.au/company/?company=5363","Le Coq Sportif Oceania","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594207887-668","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Retail Food Group","https://guide.ethical.org.au/company/?company=2712","Retail Food Group","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594213763-1461","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Independent Distillers Group","https://guide.ethical.org.au/company/?company=1235","Independent Distillers Group","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594215412-1681","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Gelativo","https://guide.ethical.org.au/company/?company=4284","Gelativo","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594213017-1367","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Kaoka","https://guide.ethical.org.au/company/?company=364","Kaoka","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594218879-2155","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Brown-Forman","https://guide.ethical.org.au/company/?company=4397","Brown-Forman","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594213024-1368","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Kao Corporation","https://guide.ethical.org.au/company/?company=363","Kao Corporation","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594220466-2384","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Arla","https://guide.ethical.org.au/company/?company=54","Arla","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594205755-375","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Tequila Quiote","https://guide.ethical.org.au/company/?company=4475","Tequila Quiote","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594211498-1160","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","maxingvest","https://guide.ethical.org.au/company/?company=4170","maxingvest","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594213874-1475","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","IBML","https://guide.ethical.org.au/company/?company=5295","IBML","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594206018-411","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Symington's Australia","https://guide.ethical.org.au/company/?company=1938","Symington's Australia","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594207612-631","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Roma Food Products","https://guide.ethical.org.au/company/?company=566","Roma Food Products","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594216689-1857","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Ebro Foods","https://guide.ethical.org.au/company/?company=1059","Ebro Foods","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594205130-288","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Twitter","https://guide.ethical.org.au/company/?company=5901","Twitter","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594209384-878","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Orly International","https://guide.ethical.org.au/company/?company=1858","Orly International","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594215681-1719","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Freudenberg","https://guide.ethical.org.au/company/?company=281","Freudenberg","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594220698-2417","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Anathoth","https://guide.ethical.org.au/company/?company=192","Anathoth","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594211874-1211","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","MacAndrews & Forbes","https://guide.ethical.org.au/company/?company=5084","MacAndrews & Forbes","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594203987-133","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Yuen's Market Trading Co","https://guide.ethical.org.au/company/?company=4296","Yuen's Market Trading Co","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594220858-2440","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Alpen Products","https://guide.ethical.org.au/company/?company=1297","Alpen Products","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594215339-1671","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Geox","https://guide.ethical.org.au/company/?company=5269","Geox","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594219139-2192","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Borco","https://guide.ethical.org.au/company/?company=4474","Borco","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594206287-447","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Stolen Recipe","https://guide.ethical.org.au/company/?company=1780","Stolen Recipe","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594213709-1454","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Inghams","https://guide.ethical.org.au/company/?company=341","Inghams","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594213211-1393","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","John Paul Mitchell Systems","https://guide.ethical.org.au/company/?company=1887","John Paul Mitchell Systems","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594213121-1381","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Juno Labs","https://guide.ethical.org.au/company/?company=1269","Juno Labs","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594218505-2104","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Capri","https://guide.ethical.org.au/company/?company=5159","Capri","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594217165-1921","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Delicius","https://guide.ethical.org.au/company/?company=1007","Delicius","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594212480-1293","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Lavazza","https://guide.ethical.org.au/company/?company=407","Lavazza","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594212659-1318","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Kuok Group","https://guide.ethical.org.au/company/?company=4687","Kuok Group","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594216247-1798","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Fable Food","https://guide.ethical.org.au/company/?company=5484","Fable Food","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594219974-2313","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Balmain","https://guide.ethical.org.au/company/?company=4950","Balmain","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594216369-1814","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Estee Lauder","https://guide.ethical.org.au/company/?company=251","Estee Lauder","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
