Solvay,48
UniCredit,83
Sino Land Company,28
Hang Lung Properties ,28
AIB Group,41
Air Liquide,83
Tenaris,34
Nordea Bank,80
Henderson Land Development,28
Swedbank,69
Grifols,34
CNH Industrial,38
CITIC Limited,28
Naturgy Energy Group (formerly Gas Natural SDG),41
Sino Biopharmaceutical ,28
Continental,48
Capgemini,97
UBS Group,46
PetroChina,28
Acciona,48
Want Want China Holdings,28
Geberit,90
Banca Generali,62
Power Assets Holdings,41
Enel,80
WH Group ,28
STMicroelectronics,69
ING Groep,41
Banco BPM,56
China Mengniu Dairy,28
Terna,34
Dassault Systemes,41
Umicore,83
Schroders,41
BPER Banca (formerly Banca Popolare Emilia Romagna),56
BHP Group Plc (formerly BHP Billiton),28
Ence Energia y Celulosa ,56
EssilorLuxottica,56
SIAS,56
ASTM,56
Geely Automobile Holdings,28
Leonardo (formerly Finmeccanica),69
Verizon Communications,56
PKO Bank Polski,56
Vivendi,41
Atlantia,20
Pirelli & C.,52
Warehouses de Pauw (WDP),41
UnipolSai,61
ABB,76
New World Development Company,56
China Life Insurance Company,28
Shenzhou International Group Holdings,28
Sinopec Corp,13
Wharf REIC,41
Link REIT,69
Galaxy Entertainment Group,28
CK Asset Holdings,41
Bank of Communications,28
China Resources Land,28
Country Garden Holdings,28
CK Hutchison Holdings,41
Sands China,28
Hong Kong and China Gas,41
Hong Kong Exchanges and Clearing (HKEX),83
Bank of China Hong Kong Holdings,41
Sun Hung Kai Properties,28
Hang Seng Bank,41
Industrial and Commercial Bank of China (ICBC),13
Ping An Insurance Group Co of China,13
China Overseas Land & Investment,28
Unibail-Rodamco-Westfield ,97
CNOOC,13
Amplifon,41
Cofinimmo,83
Swatch,28
Saint-Gobain,69
Tencent Holdings,13
Valeo,69
Credito Valtellinese,56
AIA Group,69
Commerzbank,48
ANA Holdings,41
Deutsche Boerse,56
China Construction Bank,28
Electricité de France (EDF),41
Deutsche Post,74
Novo Nordisk,56
A2A,59
Takeda Pharmaceutical,69
Bank of China,13
Colruyt,28
Michelin,76
Boeing,41
Atlas Copco,69
Cellnex Telecom,56
China Mobile,28
Carnival Plc,28
Volkswagen,13
Equinor,69
A.P. Moller - Maersk,41
Poste Italiane,51
CLP Holdings,28
Ferguson PLC (formerly Wolseley),69
Mizuho Financial Group,56
CIE Automotive,28
Mitsubishi UFJ Financial Group (MUFG),41
Ashtead group plc,56
Informa,69
argenx,56
Renault,41
Banca Carige,41
MTR Corporation,56
ArcelorMittal,41
Swire Pacific,28
Covestro,83
Walgreens Boots Alliance,41
Hermès International,28
Ferrari,34
Danske Bank,69
Unibail-Rodamco,97
Energias de Portugal,41
Philips Lighting,83
London Stock Exchange Group,97
Fortum,83
Nissan,41
ASR Nederland,56
Daiwa Securities Group,56
Ørsted,69
ENI,90
Nestlé,56
Airbus Group,56
Buzzi Unicem,34
UnitedHealth,28
United Technologies,28
Merck & Co.,41
Home Depot,41
Exxon Mobil,13
DowDuPont,28
Cisco Systems,83
Vopak,41
Randstad,69
DSM Kon,69
Boskalis Westmin,41
Altice,28
Akzo Nobel,83
Aalberts Industries,41
Banca MPS,55
KPN,41
Heineken N.V.,56
Goldman Sachs,41
Aegon,83
NN Group,97
Visa,69
ASML Holding,83
Aena,28
ACS,28
Tecnicas Reunidas,41
Melia Hotels International,41
Mapfre,41
Inmobiliaria Colonial,41
Bankinter,41
Indra,56
DIA,56
Merlin Properties,83
Mediaset Espana,28
Wolters Kluwer,97
Prysmian,73
Repsol,56
Red Electrica,56
Siemens Gamesa,69
Enagás,41
Sika,41
ABN Amro,56
Sofina,28
3i Group,69
Lonza Group,56
Acerinox,41
Viscofan,56
Endesa,41
Abertis,83
Caterpillar,56
Telefonica,56
Wal-Mart Stores,28
3M,69
Telecom Italia,44
JPMorgan Chase,56
Mondi Group,83
CYBG Group,41
The Travelers,83
The Walt Disney,69
Gas Natural SDG,56
American Express,56
Delta Lloyd,83
Iberdrola,69
Banco de Sabadell,56
Atos,56
CRH,56
Aperam,41
Societe Generale,62
Standard Chartered,56
ITV,69
Deutsche Telekom,56
Swisscom,41
BNP Paribas Fortis,28
Crèdit Industriel et Commercial,28
KBC Group,34
DNB Group,28
Banco Comercial Português,41
Italgas,41
Natixis,41
Deutsche Pfandbriefbank,56
Raiffeisen Bank International,41
Bankia,56
Recordati,41
Skandinaviska Enskilda Banken (SEB),56
Svenska Handelsbanken,69
Allied Irish Banks,41
Credit Suisse,48
Banco Popolare,69
Banca Popolare Milano,56
Daimler,41
Brembo,56
Ahold Delhaize,56
Mediobanca,46
Paddy Power Betfair,28
Fresnillo,41
Old Mutual,56
Anglo American,28
Wolseley,69
International Consolidated Airlines Group,69
Smith & Nephew,69
Centrica,56
Rolls-Royce Holdings,69
Experian,83
Legal & General Group,69
RELX,69
BAE Systems,69
BHP Billiton,28
Glencore,13
WPP,83
Compass Group,56
Rio Tinto,28
Prudential,56
Imperial Brands,41
National Grid,41
Shire,69
BT Group,69
Reckitt Benckiser Group,69
AstraZeneca,41
Vodafone Group,97
Royal Dutch Shell,56
Banca Ifis,28
Klepierre,41
HSBC Holdings,69
Ontex Group,69
Erste Group Bank,28
National Bank of Greece,28
Lloyds Banking Group,41
Galapagos,28
Sodexo,28
Banca Intermobiliare,28
ProSiebenSat.1,28
Swiss Life,69
Azimut Holding,55
Banca Profilo,41
Royal Bank of Scotland,13
Banca Finnat,28
Banca Popolare Emilia Romagna,62
ING Group,41
Banca Popolare di Sondrio,56
BBVA,69
Peugeot,41
Banco Santander,41
Deutsche Bank,13
Essilor Intl.,69
HeidelbergCement,28
ThyssenKrupp,41
Fresenius Medical Care,41
Vonovia,56
K+S,56
RWE,56
Merck,56
BMW,56
Munich Re,69
Linde,69
Infineon Technologies,69
Deutsche Lufthansa,69
BASF,69
Intesa San Paolo,62
Saipem,69
Unipol Gruppo Finanziario,69
Ansaldo STS,41
UCB,41
Telenet Group,28
D'Ieteren,28
Bpost,69
Proximus,83
Bekaert,69
Befimmo,56
Ageas,28
Ackermans & van Haaren,41
Zurich Insurance Group,69
Transocean,13
TechnipFMC,69
Syngenta,56
Swiss Re,97
SGS,41
Saint Gobain,69
Safran,41
Publicis Groupe,56
Orange,13
Legrand,56
Lafarge,41
Julius Baer Gruppe,56
Holcim,56
Givaudan,56
Gemalto,69
Credit Agricole,28
Cap Gemini,97
Bouygues,56
Alstom,41
Actelion,41
Accor,56
Gtech,13
Yoox,56
World Duty Free,41
Tod's,41
Snam Rete Gas,56
Banca Mediolanum,13
Mediaset,13
Generali,69
Exor,28
Enel Green Power,69
Autogrill,28
FCA,34
Finmeccanica,56
