,category_link-href,company,rating,sd_rating
1391,https://directory.goodonyou.eco/categories/outerwear,Piper,Rated : Not Good Enough,25
1392,https://directory.goodonyou.eco/categories/tops,The North Face,Rated : It's a start,50
1393,https://directory.goodonyou.eco/categories/knitwear,Emilio Pucci,Rated : Not good enough,25
1394,https://directory.goodonyou.eco/categories/knitwear,Asics,Rated : Not Good Enough,25
1395,https://directory.goodonyou.eco/categories/sleepwear,Meshki,Rated : We avoid,0
1396,https://directory.goodonyou.eco/categories/shoes,Miakoda,Rated : Great,100
1397,https://directory.goodonyou.eco/categories/knitwear,Christina Krämer,Rated : It's a start,50
1398,https://directory.goodonyou.eco/categories/shoes,À La Garçonne,Rated : It's a start,50
1399,https://directory.goodonyou.eco/categories/swimwear,KORAL,Rated : Not good enough,25
1400,https://directory.goodonyou.eco/categories/bags,Senreve,Rated : It's a start,50
1401,https://directory.goodonyou.eco/categories/bags,an an londree,Rated : It's a start,50
1402,https://directory.goodonyou.eco/categories/outerwear,Sundried,Rated : Good,75
1403,https://directory.goodonyou.eco/categories/accessories,Balenciaga,Rated : It's a start,50
1404,https://directory.goodonyou.eco/categories/dresses,Little Yellow Bird,Rated : Great,100
1405,https://directory.goodonyou.eco/categories/denim,Monki,Rated : It's a start,50
1406,https://directory.goodonyou.eco/categories/swimwear,allSisters,Rated : Great,100
1407,https://directory.goodonyou.eco/categories/accessories,Alighieri,Rated : Good,75
1408,https://directory.goodonyou.eco/categories/accessories,People Tree,Rated : Great,100
1409,https://directory.goodonyou.eco/categories/bottoms,By Walid,Rated : Good,75
1410,https://directory.goodonyou.eco/categories/outerwear,Indigenous,Rated : Good,75
1411,https://directory.goodonyou.eco/categories/bottoms,Birdsong,Rated : Good,75
1412,https://directory.goodonyou.eco/categories/basics,United By Blue,Rated : It's a start,50
1413,https://directory.goodonyou.eco/categories/denim,bleed,Rated : Great,100
1414,https://directory.goodonyou.eco/categories/tops,Thunderpants NZ,Rated : Great,100
1415,https://directory.goodonyou.eco/categories/basics,Johston of Elgin,Rated : Not good enough,25
1416,https://directory.goodonyou.eco/categories/basics,TINYCOTTONS,Rated : Not good enough,25
1417,https://directory.goodonyou.eco/categories/activewear,Howies,Rated : Good,75
1418,https://directory.goodonyou.eco/categories/outerwear,Misha Nonoo,Rated : Not good enough,25
1419,https://directory.goodonyou.eco/categories/tops,STORY mfg.,Rated : Great,100
1420,https://directory.goodonyou.eco/categories/bags,Hamilton Perkins Collection,Rated : Good,75
1421,https://directory.goodonyou.eco/categories/tops,Armedangels,Rated : Great,100
1422,https://directory.goodonyou.eco/categories/outerwear,Gymshark,Rated : Not good enough,25
1423,https://directory.goodonyou.eco/categories/bottoms,Norrona,Rated : It's a start,50
1424,https://directory.goodonyou.eco/categories/dresses,KITX,Rated : It's a start,50
1425,https://directory.goodonyou.eco/categories/shoes,Tucker + Tate,Rated : It's a start,50
1426,https://directory.goodonyou.eco/categories/activewear,Perfect Moment,Rated : Not good enough,25
1427,https://directory.goodonyou.eco/categories/shoes,ECCO,Rated : Not good enough,25
1428,https://directory.goodonyou.eco/categories/maternity,Amour Vert,Rated : Good,75
1429,https://directory.goodonyou.eco/categories/knitwear,Jeanswest,Rated : Not good enough,25
1430,https://directory.goodonyou.eco/categories/denim,Mott & Bow,,-1
1431,https://directory.goodonyou.eco/categories/denim,Supré,Rated : It's a start,50
1432,https://directory.goodonyou.eco/categories/bags,Hand Picked,Rated : Not good enough,25
1433,https://directory.goodonyou.eco/categories/bags,Uniqlo,Rated : It's a start,50
1434,https://directory.goodonyou.eco/categories/tops,C&A,Rated : Good,75
1435,https://directory.goodonyou.eco/categories/tops,Arnsdorf,Rated : Good,75
1436,https://directory.goodonyou.eco/categories/accessories,Alexander McQueen,Rated : It's a start,50
1437,https://directory.goodonyou.eco/categories/tops,Komodo,Rated : Good,75
1438,https://directory.goodonyou.eco/categories/basics,VEERAH,Rated : It's a start,50
1439,https://directory.goodonyou.eco/categories/denim,Reserved,Rated : Not good enough,25
1440,https://directory.goodonyou.eco/categories/bags,Panaashe Organics,Rated : Good,75
1441,https://directory.goodonyou.eco/categories/accessories,Wully Outerwear,Rated : Good,75
1442,https://directory.goodonyou.eco/categories/knitwear,Hackwith Design House,Rated : It's a start,50
1443,https://directory.goodonyou.eco/categories/bags,Liewood,Rated : Not good enough,25
1444,https://directory.goodonyou.eco/categories/outerwear,Noize,Rated : It's a start,50
1445,https://directory.goodonyou.eco/categories/sleepwear,WE-AR,Rated : Good,75
1446,https://directory.goodonyou.eco/categories/outerwear,Lululemon,Rated : Not good enough,25
1447,https://directory.goodonyou.eco/categories/swimwear,Afends,Rated : It's a start,50
1448,https://directory.goodonyou.eco/categories/tops,The R Collective,Rated : Great,100
1449,https://directory.goodonyou.eco/categories/tops,Boob,Rated : Good,75
1450,https://directory.goodonyou.eco/categories/dresses,VOZ,Rated : Good,75
1451,https://directory.goodonyou.eco/categories/bags,Cue,Rated : Not good enough,25
1452,https://directory.goodonyou.eco/categories/dresses,Zalando Essentials,Rated : It's a start,50
1453,https://directory.goodonyou.eco/categories/swimwear,Modcloth,Rated : Not good enough,25
1454,https://directory.goodonyou.eco/categories/basics,eleven44,Rated : It's a start,50
1455,https://directory.goodonyou.eco/categories/basics,Ruby & Bloom,Rated : It's a start,50
1456,https://directory.goodonyou.eco/categories/tops,ettitude,Rated : Good,75
1457,https://directory.goodonyou.eco/categories/shoes,Mr & Mrs Italy,Rated : Not good enough,25
1458,https://directory.goodonyou.eco/categories/tops,The Green Wave,Rated : Great,100
1459,https://directory.goodonyou.eco/categories/tops,Kuyichi,Rated : Great,100
1460,https://directory.goodonyou.eco/categories/bottoms,Spell,Rated : Good,75
1461,https://directory.goodonyou.eco/categories/basics,Rubi,Rated : It's a start,50
1462,https://directory.goodonyou.eco/categories/outerwear,Fair Indigo,Rated : Good,75
1463,https://directory.goodonyou.eco/categories/bags,WAIWAI Rio,Rated : Not good enough,25
1464,https://directory.goodonyou.eco/categories/swimwear,Topshop,Rated : It's a start,50
1465,https://directory.goodonyou.eco/categories/basics,Oysho,Rated : It's a start,50
1466,https://directory.goodonyou.eco/categories/shoes,Just Jeans,Rated : Not Good Enough,25
1467,https://directory.goodonyou.eco/categories/swimwear,Target Australia,Rated : Not Good Enough,25
1468,https://directory.goodonyou.eco/categories/outerwear,Henri Bendel,Rated : Not Good Enough,25
1469,https://directory.goodonyou.eco/categories/denim,Topshop,Rated : It's a start,50
1470,https://directory.goodonyou.eco/categories/swimwear,Natasha Tonic,Rated : Good,75
1471,https://directory.goodonyou.eco/categories/swimwear,Lonely Lingerie,Rated : Not good enough,25
1472,https://directory.goodonyou.eco/categories/accessories,ekn footwear,Rated : Good,75
1473,https://directory.goodonyou.eco/categories/swimwear,Gestuz,Rated : Not good enough,25
1474,https://directory.goodonyou.eco/categories/shoes,Oliberté,Rated : Good,75
1475,https://directory.goodonyou.eco/categories/bottoms,SDress,Rated : It's a start,50
1476,https://directory.goodonyou.eco/categories/knitwear,Komodo,Rated : Good,75
1477,https://directory.goodonyou.eco/categories/knitwear,Mayamiko,Rated : Great,100
1478,https://directory.goodonyou.eco/categories/outerwear,Alexandra Kaiser,Rated : It's a start,50
1479,https://directory.goodonyou.eco/categories/dresses,Meemoza,Rated : Good,75
1480,https://directory.goodonyou.eco/categories/tops,COS,Rated : It's a start,50
1481,https://directory.goodonyou.eco/categories/outerwear,Jackalo,Rated : Great,100
1482,https://directory.goodonyou.eco/categories/bottoms,Tasi Travels,Rated : Good,75
1483,https://directory.goodonyou.eco/categories/tops,Aware...the social design project,Rated : Great,100
1484,https://directory.goodonyou.eco/categories/bottoms,Volcom,Rated : It's a start,50
1485,https://directory.goodonyou.eco/categories/outerwear,Factorie,Rated : It's a start,50
1486,https://directory.goodonyou.eco/categories/swimwear,Gal Meets Glam,Rated : Not good enough,25
1487,https://directory.goodonyou.eco/categories/tops,WE-AR,Rated : Good,75
1488,https://directory.goodonyou.eco/categories/bottoms,Indego Africa,Rated : Good,75
1489,https://directory.goodonyou.eco/categories/basics,Bhumi,Rated : Great,100
1490,https://directory.goodonyou.eco/categories/basics,Monki,Rated : It's a start,50
1491,https://directory.goodonyou.eco/categories/suits,Perfect Moment,Rated : Not good enough,25
1492,https://directory.goodonyou.eco/categories/accessories,Kuwaii,Rated : It's a start,50
1493,https://directory.goodonyou.eco/categories/plus-size,Girlfriend Collective,Rated : Great,100
1494,https://directory.goodonyou.eco/categories/sleepwear,Maison Close,Rated : Not good enough,25
1495,https://directory.goodonyou.eco/categories/denim,Maison 123,Rated : Not good enough,25
1496,https://directory.goodonyou.eco/categories/tops,Jeanerica,Rated : Good,75
1497,https://directory.goodonyou.eco/categories/denim,Noni B,Rated : Not Good Enough,25
1498,https://directory.goodonyou.eco/categories/bags,Titania Inglis,Rated : It's a start,50
1499,https://directory.goodonyou.eco/categories/tops,prAna,Rated : It's a start,50
1500,https://directory.goodonyou.eco/categories/tops,Dockers,Rated : Good,75
1501,https://directory.goodonyou.eco/categories/outerwear,Dolores Haze,Rated : Good,75
1502,https://directory.goodonyou.eco/categories/bags,The Green Wave,Rated : Great,100
1503,https://directory.goodonyou.eco/categories/knitwear,Napapijri,Rated : It's a start,50
1504,https://directory.goodonyou.eco/categories/suits,Hugo Boss,Rated : Not Good Enough,25
1505,https://directory.goodonyou.eco/categories/outerwear,BEATON,Rated : It's a start,50
1506,https://directory.goodonyou.eco/categories/plus-size,Majestic,Rated : It's a start,50
1507,https://directory.goodonyou.eco/categories/bottoms,Nautica,Rated : It's a start,50
1508,https://directory.goodonyou.eco/categories/suits,Zella,Rated : Not Good Enough,25
1509,https://directory.goodonyou.eco/categories/accessories,WALD Berlin,Rated : It's a start,50
1510,https://directory.goodonyou.eco/categories/outerwear,Cotton On,Rated : It's a start,50
1511,https://directory.goodonyou.eco/categories/knitwear,The North Face,Rated : It's a start,50
1512,https://directory.goodonyou.eco/categories/sleepwear,Banana Republic,Rated : It's a start,50
1513,https://directory.goodonyou.eco/categories/dresses,Glassons,Rated : Not good enough,25
1514,https://directory.goodonyou.eco/categories/accessories,Pure Pod,Rated : Good,75
1515,https://directory.goodonyou.eco/categories/accessories,Fashion Integrity By Galeries Lafayette,Rated : Good,75
1516,https://directory.goodonyou.eco/categories/basics,Timberland,Rated : It's a start,50
1517,https://directory.goodonyou.eco/categories/bags,Les Petits Joueurs,Rated : Not good enough,25
1518,https://directory.goodonyou.eco/categories/knitwear,Sachin & Babi,Rated : Not good enough,25
1519,https://directory.goodonyou.eco/categories/maternity,C&A,Rated : Good,75
1520,https://directory.goodonyou.eco/categories/dresses,NAADAM,Rated : Good,75
1521,https://directory.goodonyou.eco/categories/activewear,Treasure&Bond,Rated : Not Good Enough,25
1522,https://directory.goodonyou.eco/categories/bags,Django & Juliette,Rated : Not good enough,25
1523,https://directory.goodonyou.eco/categories/accessories,bleed,Rated : Great,100
1524,https://directory.goodonyou.eco/categories/bottoms,Little River Sock Mill,Rated : Great,100
1525,https://directory.goodonyou.eco/categories/knitwear,Tree of Life,Rated : It's a start,50
1526,https://directory.goodonyou.eco/categories/accessories,Monies,Rated : Not good enough,25
1527,https://directory.goodonyou.eco/categories/accessories,Yuki Threads,Rated : Good,75
1528,https://directory.goodonyou.eco/categories/activewear,prAna,Rated : It's a start,50
1529,https://directory.goodonyou.eco/categories/outerwear,KMART Australia,Rated : Not good enough,25
1530,https://directory.goodonyou.eco/categories/bags,Nena & Co.,Rated : Good,75
1531,https://directory.goodonyou.eco/categories/outerwear,Bershka,Rated : It's a start,50
1532,https://directory.goodonyou.eco/categories/sleepwear,Pour Les Femmes,Rated : It's a start,50
1533,https://directory.goodonyou.eco/categories/dresses,Nautica,Rated : It's a start,50
1534,https://directory.goodonyou.eco/categories/tops,Michi,Rated : It's a start,50
1535,https://directory.goodonyou.eco/categories/shoes,Leafy Souls,Rated : Not good enough,25
1536,https://directory.goodonyou.eco/categories/bottoms,Gramicci,Rated : It's a start,50
1537,https://directory.goodonyou.eco/categories/swimwear,Chelsea28,Rated : Not Good Enough,25
1538,https://directory.goodonyou.eco/categories/bags,VAUDE,Rated : Good,75
1539,https://directory.goodonyou.eco/categories/denim,Alpha60,Rated : It's a start,50
1540,https://directory.goodonyou.eco/categories/dresses,One Vintage,Rated : Good,75
1541,https://directory.goodonyou.eco/categories/shoes,R.M. Williams,Rated : Not Good Enough,25
1542,https://directory.goodonyou.eco/categories/denim,Moma,Rated : Not good enough,25
1543,https://directory.goodonyou.eco/categories/shoes,Chloé,Rated : Not good enough,25
1544,https://directory.goodonyou.eco/categories/tops,la fille d'O,Rated : Good,75
1545,https://directory.goodonyou.eco/categories/tops,Sundried,Rated : Good,75
1546,https://directory.goodonyou.eco/categories/denim,Whistles,Rated : Not good enough,25
1547,https://directory.goodonyou.eco/categories/dresses,Rosamosario,Rated : Not good enough,25
1548,https://directory.goodonyou.eco/categories/shoes,Barbour,Rated : Not good enough,25
1549,https://directory.goodonyou.eco/categories/dresses,Level 99 Jeans,Rated : Not good enough,25
1550,https://directory.goodonyou.eco/categories/basics,Manolo Blahnik,Rated : Not good enough,25
1551,https://directory.goodonyou.eco/categories/swimwear,Slazenger,Rated : Not Good Enough,25
1552,https://directory.goodonyou.eco/categories/bottoms,Ruby & Bloom,Rated : It's a start,50
1553,https://directory.goodonyou.eco/categories/denim,AG Jeans,Rated : Not Good Enough,25
1554,https://directory.goodonyou.eco/categories/knitwear,Organic by John Patrick,Rated : It's a start,50
1555,https://directory.goodonyou.eco/categories/shoes,Holland & Holland,Rated : Not good enough,25
1556,https://directory.goodonyou.eco/categories/tops,Mata Traders,Rated : Good,75
1557,https://directory.goodonyou.eco/categories/knitwear,Totemmi,Rated : Good,75
1558,https://directory.goodonyou.eco/categories/denim,Free People,Rated : Not Good Enough,25
1559,https://directory.goodonyou.eco/categories/accessories,Meadowlark Jewellery,Rated : Good,75
1560,https://directory.goodonyou.eco/categories/bags,Champion,Rated : It's a start,50
1561,https://directory.goodonyou.eco/categories/denim,Sézane,Rated : Not good enough,25
