,directory_link-href,company,rating,sd_rating
1815,http://www.corporatecritic.org/companiesatoz/J.aspx,J. Wild (Confectioners) Ltd,14,93
1816,http://www.corporatecritic.org/companiesatoz/KPMG%20.aspx,KPMG International,13.5,90
1817,http://www.corporatecritic.org/companiesatoz/T.aspx,Tamar Organics,14,93
1818,http://www.corporatecritic.org/companiesatoz/E.aspx,ETA Trust,14,93
1819,http://www.corporatecritic.org/companiesatoz/D.aspx,Dahon,9,60
1820,http://www.corporatecritic.org/companiesatoz/B.aspx,Barker and Bland,12,80
1821,http://www.corporatecritic.org/companiesatoz/Delta.aspx,Deutsche Telekom AG,13.5,90
1822,http://www.corporatecritic.org/companiesatoz/G.aspx,Gap Inc (The),(5),33
1823,http://www.corporatecritic.org/companiesatoz/P.aspx,Pfizer Inc,5.5,36
1824,http://www.corporatecritic.org/companiesatoz/123.aspx,[OLD] Phone Co-op,(5.5),36
1825,http://www.corporatecritic.org/companiesatoz/Hero.aspx,Hill Station plc,14,93
1826,http://www.corporatecritic.org/companiesatoz/P.aspx,Pastificio Rana Spa,14,93
1827,http://www.corporatecritic.org/companiesatoz/Cream.aspx,Crystal Spring,13,86
1828,http://www.corporatecritic.org/companiesatoz/Bellw.aspx,Blacks Outdoor Retail Ltd,6,40
1829,http://www.corporatecritic.org/companiesatoz/Y.aspx,"Yellow Group, The",14,93
1830,http://www.corporatecritic.org/companiesatoz/J.aspx,John Lewis Partnership Trust Limited,???,-1
1831,http://www.corporatecritic.org/companiesatoz/Glen%20.aspx,GO OUTDOORS TOPCO LIMITED,10.5,70
1832,http://www.corporatecritic.org/companiesatoz/BMK%20H.aspx,Bottle Green Drinks,14,93
1833,http://www.corporatecritic.org/companiesatoz/R.aspx,Recreational  Equipment Inc,14,93
1834,http://www.corporatecritic.org/companiesatoz/I.aspx,International Bon Ton Toys B V,14,93
1835,http://www.corporatecritic.org/companiesatoz/Specs.aspx,Stroud Brewery,???,-1
1836,http://www.corporatecritic.org/companiesatoz/Whitt.aspx,WS Badger Co Inc,13.5,90
1837,http://www.corporatecritic.org/companiesatoz/Flowf.aspx,Fujitsu Ltd,4.5,30
1838,http://www.corporatecritic.org/companiesatoz/%C3%89.aspx,Epic Games inc,???,-1
1839,http://www.corporatecritic.org/companiesatoz/K.aspx,Kingfisher plc,4,26
1840,http://www.corporatecritic.org/companiesatoz/G.aspx,Gintare Business Solutions Limited,???,-1
1841,http://www.corporatecritic.org/companiesatoz/O.aspx,Okiocredit,14,93
1842,http://www.corporatecritic.org/companiesatoz/V.aspx,Viewtown Nurseries,14,93
1843,http://www.corporatecritic.org/companiesatoz/TPG.aspx,Trevor Baylis Brands plc,14,93
1844,http://www.corporatecritic.org/companiesatoz/N.aspx,National Farmers Union Mutual Insurance Society Limited,7,46
1845,http://www.corporatecritic.org/companiesatoz/Phile.aspx,Pictet Group,6,40
1846,http://www.corporatecritic.org/companiesatoz/Whitt.aspx,William Grant & Sons Holdings Ltd,14,93
1847,http://www.corporatecritic.org/companiesatoz/Fung%20.aspx,Fyffes plc,0,0
1848,http://www.corporatecritic.org/companiesatoz/Glen%20.aspx,Granville Holdings Ltd,14,93
1849,http://www.corporatecritic.org/companiesatoz/Maya.aspx,McDonald's Corporation,1.5,10
1850,http://www.corporatecritic.org/companiesatoz/V.aspx,Vitagermine SAS,14,93
1851,http://www.corporatecritic.org/companiesatoz/The%20C.aspx,The Restaurant Group plc,7.5,50
1852,http://www.corporatecritic.org/companiesatoz/Group.aspx,Groupe SEB,(8.5),56
1853,http://www.corporatecritic.org/companiesatoz/The%20W.aspx,Total Produce plc,8.5,56
1854,http://www.corporatecritic.org/companiesatoz/B.aspx,Beaming Baby Ltd,???,-1
1855,http://www.corporatecritic.org/companiesatoz/The%20C.aspx,The Rainbow Chain,14,93
1856,http://www.corporatecritic.org/companiesatoz/F.aspx,Fenton Pharmaceuticals Ltd,14,93
1857,http://www.corporatecritic.org/companiesatoz/Scott.aspx,Simpsons Premium Ltd,???,-1
1858,http://www.corporatecritic.org/companiesatoz/Specs.aspx,Sun Capital Partners Inc,4.5,30
1859,http://www.corporatecritic.org/companiesatoz/K.aspx,KfW Bankengruppe,14,93
1860,http://www.corporatecritic.org/companiesatoz/U.aspx,Utilita,14,93
1861,http://www.corporatecritic.org/companiesatoz/Londo.aspx,Lotus Bakeries NV,???,-1
1862,http://www.corporatecritic.org/companiesatoz/Phile.aspx,PLANET COCONUT LTD,14,93
1863,http://www.corporatecritic.org/companiesatoz/V.aspx,Victorinox AG,(14),93
1864,http://www.corporatecritic.org/companiesatoz/M.aspx,Madécasse LLC,15,100
1865,http://www.corporatecritic.org/companiesatoz/N.aspx,National Grid plc,13.5,90
1866,http://www.corporatecritic.org/companiesatoz/G.aspx,Genee World Ltd,14,93
1867,http://www.corporatecritic.org/companiesatoz/BMK%20H.aspx,"Bonduelle S.A,",14,93
1868,http://www.corporatecritic.org/companiesatoz/Caurn.aspx,Chocolaterie Robert SA,???,-1
1869,http://www.corporatecritic.org/companiesatoz/H.aspx,Hambleden Herbs,15,100
1870,http://www.corporatecritic.org/companiesatoz/H.aspx,Halewood International Ltd,14,93
1871,http://www.corporatecritic.org/companiesatoz/Caurn.aspx,Chiquita Brands International Sarl,(3.5),23
1872,http://www.corporatecritic.org/companiesatoz/M.aspx,Mamas & Papas Ltd,14,93
1873,http://www.corporatecritic.org/companiesatoz/Scott.aspx,Sennheiser Electronic GmbH & Co. KG,14,93
1874,http://www.corporatecritic.org/companiesatoz/The%20W.aspx,Thermomax Ltd,14,93
1875,http://www.corporatecritic.org/companiesatoz/Briti.aspx,BuzzFeed Inc,???,-1
1876,http://www.corporatecritic.org/companiesatoz/Caurn.aspx,Channel Four Television Corporation,14,93
1877,http://www.corporatecritic.org/companiesatoz/Scott.aspx,Securitas AB,???,-1
1878,http://www.corporatecritic.org/companiesatoz/A.aspx,Agfa-Gevaert NV,14,93
1879,http://www.corporatecritic.org/companiesatoz/Londo.aspx,London 58 Limited,7,46
1880,http://www.corporatecritic.org/companiesatoz/Group.aspx,Guido M. Barilla E F. Lli Societa',13.5,90
1881,http://www.corporatecritic.org/companiesatoz/O.aspx,Omega Pharma,8.5,56
1882,http://www.corporatecritic.org/companiesatoz/Specs.aspx,Sunnflair Holdings Ltd,14,93
1883,http://www.corporatecritic.org/companiesatoz/A.aspx,African Petroleum Corporation Ltd,11,73
1884,http://www.corporatecritic.org/companiesatoz/Phile.aspx,Philex Plc,14,93
1885,http://www.corporatecritic.org/companiesatoz/Surya.aspx,Suzuki Motor Corp,8.5,56
1886,http://www.corporatecritic.org/companiesatoz/G.aspx,General Mills Inc,4,26
1887,http://www.corporatecritic.org/companiesatoz/A.aspx,Abundance Investment Ltd,???,-1
1888,http://www.corporatecritic.org/companiesatoz/Asda%20.aspx,AstraZeneca Plc,12,80
1889,http://www.corporatecritic.org/companiesatoz/G.aspx,Gaz de France,14,93
1890,http://www.corporatecritic.org/companiesatoz/Bellw.aspx,Bentley Organic Limited,12.5,83
1891,http://www.corporatecritic.org/companiesatoz/Maya.aspx,Ministry of Tea,14,93
1892,http://www.corporatecritic.org/companiesatoz/S.aspx,Samworth Brothers (Holdings) Ltd,14,93
1893,http://www.corporatecritic.org/companiesatoz/B.aspx,Beechdean Dairies Ltd,8,53
1894,http://www.corporatecritic.org/companiesatoz/Whitt.aspx,Wikr Inc,12,80
1895,http://www.corporatecritic.org/companiesatoz/Vivar.aspx,VSM Group AB,14,93
1896,http://www.corporatecritic.org/companiesatoz/Bellw.aspx,"Berger Group Holdings, Inc",???,-1
1897,http://www.corporatecritic.org/companiesatoz/V.aspx,Vina Concha y Toro SA,12.5,83
1898,http://www.corporatecritic.org/companiesatoz/%C3%89.aspx,Eurasian Resources Group,???,-1
1899,http://www.corporatecritic.org/companiesatoz/Skadd.aspx,Skye Leisure Ventures,14,93
1900,http://www.corporatecritic.org/companiesatoz/Price.aspx,Pure the Clean Planet Trust,14,93
1901,http://www.corporatecritic.org/companiesatoz/F.aspx,Fair Deal Trading Gmbh,15,100
1902,http://www.corporatecritic.org/companiesatoz/P.aspx,PepsiCo Inc,2.5,16
1903,http://www.corporatecritic.org/companiesatoz/Specs.aspx,State Oil Company of Azerbaijan (SOCAR),14,93
1904,http://www.corporatecritic.org/companiesatoz/Mio%20T.aspx,Munich Re (Munchener Ruckversicherungs-Gesellschaft Aktiongesellschaft),2.5,16
1905,http://www.corporatecritic.org/companiesatoz/Glen%20.aspx,Green Mobile Ltd,14,93
1906,http://www.corporatecritic.org/companiesatoz/R.aspx,Richer Sounds,12,80
1907,http://www.corporatecritic.org/companiesatoz/L.aspx,LANDLIFE,13.5,90
1908,http://www.corporatecritic.org/companiesatoz/Delta.aspx,DS Smith plc,14,93
1909,http://www.corporatecritic.org/companiesatoz/V.aspx,Venture Foods (UK) Ltd,15,100
1910,http://www.corporatecritic.org/companiesatoz/Skadd.aspx,Sonett GmbH,(12),80
1911,http://www.corporatecritic.org/companiesatoz/M.aspx,Marconi Corporation Plc,14,93
1912,http://www.corporatecritic.org/companiesatoz/Ovo%20E.aspx,Oxfam,12.5,83
1913,http://www.corporatecritic.org/companiesatoz/The%20W.aspx,TotsBots Ltd,14.5,96
1914,http://www.corporatecritic.org/companiesatoz/The%20C.aspx,The Moulton Bicycle Company Limited,11,73
1915,http://www.corporatecritic.org/companiesatoz/W.aspx,Walmart Inc.,(0),0
1916,http://www.corporatecritic.org/companiesatoz/Group.aspx,Grupo Modelo,9,60
1917,http://www.corporatecritic.org/companiesatoz/The%20W.aspx,TopQualiTea,14,93
1918,http://www.corporatecritic.org/companiesatoz/V.aspx,Veetee Investments Corporation,13,86
1919,http://www.corporatecritic.org/companiesatoz/B.aspx,Bahlsen GmbH & Co. KG,11.5,76
1920,http://www.corporatecritic.org/companiesatoz/Mio%20T.aspx,Mobile Interactive Group,14,93
1921,http://www.corporatecritic.org/companiesatoz/Surya.aspx,Swan Products Limited,???,-1
1922,http://www.corporatecritic.org/companiesatoz/Whitt.aspx,Willis Group Holdings Plc,14,93
1923,http://www.corporatecritic.org/companiesatoz/C.aspx,Cairn Energy Plc,14,93
1924,http://www.corporatecritic.org/companiesatoz/Scott.aspx,Sharp Corporation,(6.5),43
1925,http://www.corporatecritic.org/companiesatoz/Bellw.aspx,BIOFA Naturprodukte W. Hahn GmbH,14,93
1926,http://www.corporatecritic.org/companiesatoz/E.aspx,Europa Pet Foods Ltd,14,93
1927,http://www.corporatecritic.org/companiesatoz/D.aspx,D-Link,14,93
1928,http://www.corporatecritic.org/companiesatoz/D.aspx,Dean Foods Co,12,80
1929,http://www.corporatecritic.org/companiesatoz/W.aspx,Wells Fargo & Company,11.5,76
1930,http://www.corporatecritic.org/companiesatoz/Clove.aspx,Co-operative Group Ltd,6,40
1931,http://www.corporatecritic.org/companiesatoz/H.aspx,Health Made Easy,???,-1
1932,http://www.corporatecritic.org/companiesatoz/J.aspx,Jarvis plc,14,93
1933,http://www.corporatecritic.org/companiesatoz/U.aspx,"United Parcel Service, Inc",12.5,83
1934,http://www.corporatecritic.org/companiesatoz/Lette.aspx,Little Valley Brewery,???,-1
1935,http://www.corporatecritic.org/companiesatoz/Clove.aspx,Co-operative Bank Holdings Limited,7,46
1936,http://www.corporatecritic.org/companiesatoz/F.aspx,Federal Express Corporation (FedEx),13,86
1937,http://www.corporatecritic.org/companiesatoz/The%20C.aspx,The Sutton Trust,14,93
1938,http://www.corporatecritic.org/companiesatoz/Group.aspx,Gruppo Ferroli SPA,14,93
1939,http://www.corporatecritic.org/companiesatoz/AMT%20C.aspx,Asahi Group Holdings Ltd,???,-1
1940,http://www.corporatecritic.org/companiesatoz/BMK%20H.aspx,Bolling Coffee Ltd,14,93
1941,http://www.corporatecritic.org/companiesatoz/AMT%20C.aspx,Ariston Thermo Group,14,93
1942,http://www.corporatecritic.org/companiesatoz/N.aspx,Nemofeffer SA,14,93
1943,http://www.corporatecritic.org/companiesatoz/BMK%20H.aspx,Bridisco Group,14,93
1944,http://www.corporatecritic.org/companiesatoz/Huit%20.aspx,Humax Digital,14,93
1945,http://www.corporatecritic.org/companiesatoz/P.aspx,Pearson plc,12,80
1946,http://www.corporatecritic.org/companiesatoz/V.aspx,Veolia Environnement,13.5,90
1947,http://www.corporatecritic.org/companiesatoz/BMK%20H.aspx,Bristol-Myers Squibb Co,13,86
1948,http://www.corporatecritic.org/companiesatoz/V.aspx,Vintage Roots,14,93
1949,http://www.corporatecritic.org/companiesatoz/B.aspx,Baby Dan A/S,14,93
1950,http://www.corporatecritic.org/companiesatoz/L.aspx,Lenbrook Group,14,93
1951,http://www.corporatecritic.org/companiesatoz/The%20W.aspx,Tokyo Electric Power Co Inc,14,93
1952,http://www.corporatecritic.org/companiesatoz/L.aspx,La Terra e il Cielo,14,93
1953,http://www.corporatecritic.org/companiesatoz/Glen%20.aspx,Global Ethics Group Ltd,???,-1
1954,http://www.corporatecritic.org/companiesatoz/Group.aspx,Groupe CGI Inc,14,93
1955,http://www.corporatecritic.org/companiesatoz/Hero.aspx,Hershey Company (The),(5),33
1956,http://www.corporatecritic.org/companiesatoz/P.aspx,Pacifica Beauty LLC,10,66
1957,http://www.corporatecritic.org/companiesatoz/Caurn.aspx,Chiltern Seeds Limited,14,93
1958,http://www.corporatecritic.org/companiesatoz/AMT%20C.aspx,Arsenal Holdings plc,14,93
1959,http://www.corporatecritic.org/companiesatoz/P.aspx,Panasonic Corporation,4.5,30
1960,http://www.corporatecritic.org/companiesatoz/G.aspx,Geobra Brandstatter Group,14,93
1961,http://www.corporatecritic.org/companiesatoz/W.aspx,W ROBINSON & SON (SEEDS & PLANTS) LTD,14,93
1962,http://www.corporatecritic.org/companiesatoz/Group.aspx,Gruppo Illy spa,9.5,63
1963,http://www.corporatecritic.org/companiesatoz/Ninte.aspx,Notcutts Group Ltd,7.5,50
1964,http://www.corporatecritic.org/companiesatoz/Lette.aspx,Levi Strauss & Co,7,46
1965,http://www.corporatecritic.org/companiesatoz/R.aspx,Refresco Group N.V. (prev. refresco-gerber),(???),-1
1966,http://www.corporatecritic.org/companiesatoz/C.aspx,Carrefour,13,86
1967,http://www.corporatecritic.org/companiesatoz/The%20C.aspx,The Organic Family Ltd,15,100
1968,http://www.corporatecritic.org/companiesatoz/RISO%20.aspx,Roland Seguin,14,93
1969,http://www.corporatecritic.org/companiesatoz/Mio%20T.aspx,Mitsubishi Chemical Corporation,(8.5),56
1970,http://www.corporatecritic.org/companiesatoz/IT'S%20.aspx,ITV plc,(10),66
1971,http://www.corporatecritic.org/companiesatoz/RISO%20.aspx,Ryanair Holdings PLC,13.5,90
1972,http://www.corporatecritic.org/companiesatoz/Glen%20.aspx,Green Power Ten Co.Ltd,14,93
1973,http://www.corporatecritic.org/companiesatoz/BMK%20H.aspx,Border Biscuits Ltd,???,-1
1974,http://www.corporatecritic.org/companiesatoz/E.aspx,Estée Lauder Companies Inc,5.5,36
1975,http://www.corporatecritic.org/companiesatoz/L.aspx,LELOi AB,???,-1
1976,http://www.corporatecritic.org/companiesatoz/Hero.aspx,Hilton Hotels Corp,13.5,90
1977,http://www.corporatecritic.org/companiesatoz/G.aspx,GlaxoSmithKline,4,26
1978,http://www.corporatecritic.org/companiesatoz/BMK%20H.aspx,Boparan Holdco Ltd,???,-1
1979,http://www.corporatecritic.org/companiesatoz/E.aspx,Endless,12.5,83
1980,http://www.corporatecritic.org/companiesatoz/The%20W.aspx,Thomas Cook Group Ltd,13,86
1981,http://www.corporatecritic.org/companiesatoz/%C3%89.aspx,Ernst & Young,9,60
1982,http://www.corporatecritic.org/companiesatoz/Cream.aspx,Cubit Group Ltd,14,93
1983,http://www.corporatecritic.org/companiesatoz/Specs.aspx,Steenbergs,14,93
1984,http://www.corporatecritic.org/companiesatoz/Flowf.aspx,Foodco Group Pty Limited,7,46
1985,http://www.corporatecritic.org/companiesatoz/Price.aspx,Pure Origin Ltd,14,93
1986,http://www.corporatecritic.org/companiesatoz/M.aspx,Madison Dearborn Partners,13,86
1987,http://www.corporatecritic.org/companiesatoz/Scott.aspx,Singularity Education Group,11.5,76
1988,http://www.corporatecritic.org/companiesatoz/C.aspx,Calzaturificio Zamberlan SRL,11.5,76
1989,http://www.corporatecritic.org/companiesatoz/U.aspx,United Utilities plc,13.5,90
1990,http://www.corporatecritic.org/companiesatoz/Agnat.aspx,Ami SRL,13,86
1991,http://www.corporatecritic.org/companiesatoz/Clove.aspx,Coventry Building Society,13.5,90
1992,http://www.corporatecritic.org/companiesatoz/%C3%89.aspx,Efergy Ltd,14,93
1993,http://www.corporatecritic.org/companiesatoz/G.aspx,Genesco Inc,6.5,43
1994,http://www.corporatecritic.org/companiesatoz/Maya.aspx,"Micro-Star International Co., Ltd.",8,53
1995,http://www.corporatecritic.org/companiesatoz/D.aspx,Daniel Field Direct Limited,???,-1
1996,http://www.corporatecritic.org/companiesatoz/Group.aspx,Guess? Inc,(3),20
1997,http://www.corporatecritic.org/companiesatoz/Clove.aspx,ConocoPhillips,12,80
1998,http://www.corporatecritic.org/companiesatoz/Glen%20.aspx,Good Food A/S,14,93
1999,http://www.corporatecritic.org/companiesatoz/%C3%89.aspx,Eltax A/S,14,93
2000,http://www.corporatecritic.org/companiesatoz/H.aspx,Hanover Acceptances Ltd,14,93
2001,http://www.corporatecritic.org/companiesatoz/Skadd.aspx,Skipton Building Society,13.5,90
2002,http://www.corporatecritic.org/companiesatoz/E.aspx,Ebooks.com pty limited,14,93
2003,http://www.corporatecritic.org/companiesatoz/S.aspx,Sage Group plc (The),13.5,90
2004,http://www.corporatecritic.org/companiesatoz/M.aspx,M-real,13.5,90
2005,http://www.corporatecritic.org/companiesatoz/G.aspx,Galloway Timber,14,93
2006,http://www.corporatecritic.org/companiesatoz/R.aspx,Rickenbacker International Corporation,14,93
2007,http://www.corporatecritic.org/companiesatoz/123.aspx,3M Company,12.5,83
2008,http://www.corporatecritic.org/companiesatoz/O.aspx,OPEF BV,14,93
2009,http://www.corporatecritic.org/companiesatoz/BMK%20H.aspx,Bradford & Bingley,14,93
2010,http://www.corporatecritic.org/companiesatoz/P.aspx,Perskey Holdings Ltd,13,86
2011,http://www.corporatecritic.org/companiesatoz/BMK%20H.aspx,Booost Trading Ltd,14,93
2012,http://www.corporatecritic.org/companiesatoz/Price.aspx,Promotional Candy Company,14,93
2013,http://www.corporatecritic.org/companiesatoz/Whitt.aspx,Wynnster Outdoor Leisure,14,93
2014,http://www.corporatecritic.org/companiesatoz/S.aspx,Saracen Bikes Ltd,14,93
2015,http://www.corporatecritic.org/companiesatoz/P.aspx,Pavers Holdings Ltd,10.5,70
2016,http://www.corporatecritic.org/companiesatoz/Glen%20.aspx,Green Paints,14,93
2017,http://www.corporatecritic.org/companiesatoz/M.aspx,MasterCard Foundation,14,93
2018,http://www.corporatecritic.org/companiesatoz/Agnat.aspx,Allenby family,14,93
2019,http://www.corporatecritic.org/companiesatoz/U.aspx,UK Whitegoods,14,93
2020,http://www.corporatecritic.org/companiesatoz/Skadd.aspx,Sofidel SPA,12,80
2021,http://www.corporatecritic.org/companiesatoz/Bellw.aspx,Bialetti Holding SRL,12,80
2022,http://www.corporatecritic.org/companiesatoz/Mio%20T.aspx,Molson Coors Brewing Company,9,60
2023,http://www.corporatecritic.org/companiesatoz/A.aspx,AAC Capital Partners Holding BV,13,86
2024,http://www.corporatecritic.org/companiesatoz/Lette.aspx,Liverpool Victoria Friendly Society Ltd,7,46
2025,http://www.corporatecritic.org/companiesatoz/W.aspx,WE International BV,14,93
2026,http://www.corporatecritic.org/companiesatoz/Hero.aspx,Huggababy,14,93
2027,http://www.corporatecritic.org/companiesatoz/Asda%20.aspx,ASUSTeK Computer Inc,9,60
2028,http://www.corporatecritic.org/companiesatoz/The%20W.aspx,Town & Country Pet Foods Ltd,7.5,50
2029,http://www.corporatecritic.org/companiesatoz/Skadd.aspx,Skadden Arps Slate Meagher & Flom,8,53
2030,http://www.corporatecritic.org/companiesatoz/E.aspx,Equal Exchange inc,???,-1
2031,http://www.corporatecritic.org/companiesatoz/D.aspx,Dell Technologies,5.5,36
2032,http://www.corporatecritic.org/companiesatoz/Londo.aspx,Lyme Regis Fine Foods Ltd,14,93
2033,http://www.corporatecritic.org/companiesatoz/B.aspx,Balmain Invest & Trade Inc,9,60
2034,http://www.corporatecritic.org/companiesatoz/I.aspx,Iiyama Benelux B V,14,93
2035,http://www.corporatecritic.org/companiesatoz/L.aspx,Langdon Group,14,93
2036,http://www.corporatecritic.org/companiesatoz/Londo.aspx,London & Scottish International Ltd,14,93
2037,http://www.corporatecritic.org/companiesatoz/I.aspx,Intel Corporation,12,80
2038,http://www.corporatecritic.org/companiesatoz/Flowf.aspx,FUJIFILM Holdings Corporation,4.5,30
2039,http://www.corporatecritic.org/companiesatoz/P.aspx,PHB Ethical Beauty Ltd,???,-1
2040,http://www.corporatecritic.org/companiesatoz/C.aspx,Capita Group plc,14,93
2041,http://www.corporatecritic.org/companiesatoz/E.aspx,"Engaged Capital, LLC",???,-1
2042,http://www.corporatecritic.org/companiesatoz/The%20C.aspx,The Kraft Heinz Company,1,6
2043,http://www.corporatecritic.org/companiesatoz/%C3%89.aspx,Essity Aktiebolag (publ),(???),-1
2044,http://www.corporatecritic.org/companiesatoz/%C3%89.aspx,ENGIE,(8.5),56
2045,http://www.corporatecritic.org/companiesatoz/C.aspx,Carpetright plc,14,93
2046,http://www.corporatecritic.org/companiesatoz/I.aspx,INSPIRED PET NUTRITION LIMITED (was Wagg Foods Ltd),8.5,56
2047,http://www.corporatecritic.org/companiesatoz/Lette.aspx,Letterbox DVD,14,93
2048,http://www.corporatecritic.org/companiesatoz/Bellw.aspx,Bernina-Holding AG,14,93
2049,http://www.corporatecritic.org/companiesatoz/Delta.aspx,Deluxe Product Ltd,14,93
2050,http://www.corporatecritic.org/companiesatoz/V.aspx,Viva!,13,86
2051,http://www.corporatecritic.org/companiesatoz/Mio%20T.aspx,Morris and Son (Leeds) Ltd.,14,93
2052,http://www.corporatecritic.org/companiesatoz/Caurn.aspx,Clifford Chance LLP,12.5,83
2053,http://www.corporatecritic.org/companiesatoz/F.aspx,Fairphone B.V,13,86
2054,http://www.corporatecritic.org/companiesatoz/F.aspx,Faurecia,???,-1
